100	3	3
-10.0944	0.254895	0.107943	12	1.57074	1.26	
-10.1125	0.232636	-0.0139139	11.88	1.49301	1.26	
-9.90814	0.306674	0.0815861	11.76	1.42258	1.26	
-9.93941	0.240656	0.0493057	11.64	1.36044	1.26	
-9.71502	0.219443	0.0898621	11.52	1.30751	1.26	
-9.59749	0.270043	0.0740033	11.4	1.26454	1.26	
-9.44988	0.323868	0.0660227	11.28	1.23214	1.26	
-9.31024	0.308483	-0.0523838	11.16	1.21079	1.26	
-9.25223	0.331241	0.0786764	11.04	1.20079	1.26	
-8.9989	0.281898	0.112857	10.92	1.20228	1.26	
-8.75374	0.27697	0.00799336	10.8	1.21525	1.26	
-8.59893	0.311109	0.00769544	10.68	1.23951	1.26	
-8.4246	0.233093	0.00644126	10.56	1.2747	1.26	
-8.13592	0.371046	0.105726	10.44	1.32032	1.26	
-7.99695	0.230587	-0.0104754	10.32	1.37572	1.26	
-7.68196	0.297695	0.0486343	10.2	1.4401	1.26	
-7.4521	0.208636	0.048651	10.08	1.51253	1.26	
-7.29683	0.166989	0.102135	9.96	1.59197	1.26	
-7.00666	0.180152	0.0054175	9.84	1.67729	1.26	
-6.7136	0.101851	-0.0122282	9.72	1.76724	1.26	
-6.52085	0.066366	0.0696729	9.6	1.86054	1.26	
-6.3859	0.071938	0.0855054	9.48	1.95585	1.26	
-6.06119	-0.0165939	0.0786059	9.36	2.05179	1.26	
-5.87931	-0.0771274	0.0363297	9.24	2.14698	1.26	
-5.53538	-0.109298	0.0241868	9.12	2.24007	1.26	
-5.23562	-0.0864526	0.0733322	9	2.32969	1.26	
-5.13629	-0.0612361	0.0802315	8.88	2.41458	1.26	
-4.86248	-0.226218	-0.00401243	8.76	2.49351	1.26	
-4.63838	-0.160639	0.0299766	8.64	2.56533	1.26	
-4.40772	-0.234781	0.0361788	8.52	2.62903	1.26	
-4.14228	-0.262291	-0.0463324	8.4	2.68368	1.26	
-3.92775	-0.281764	0.0561464	8.28	2.72849	1.26	
-3.74224	-0.32155	0.102442	8.16	2.76283	1.26	
-3.60382	-0.282769	0.0658595	8.04	2.7862	1.26	
-3.3065	-0.328753	0.0257647	7.92	2.79826	1.26	
-3.07761	-0.350451	0.0345734	7.8	2.79883	1.26	
-2.96213	-0.324125	0.0375986	7.68	2.78792	1.26	
-2.7323	-0.345348	0.0181671	7.56	2.76568	1.26	
-2.46943	-0.347781	0.0895653	7.44	2.73242	1.26	
-2.29851	-0.308691	-0.0160659	7.32	2.68863	1.26	
-2.06174	-0.235713	0.112486	7.2	2.63493	1.26	
-1.86701	-0.205936	0.0584081	7.08	2.57211	1.26	
-1.70128	-0.247062	0.0355381	6.96	2.50105	1.26	
-1.48968	-0.142324	0.0953587	6.84	2.42279	1.26	
-1.34789	-0.187995	0.0438167	6.72	2.33844	1.26	
-0.99197	-0.150918	0.0099676	6.6	2.24923	1.26	
-0.852159	-0.0398979	-0.000377527	6.48	2.15644	1.26	
-0.595801	0.0492416	-0.00783169	6.36	2.06139	1.26	
-0.429726	0.109425	-0.0387016	6.24	1.96546	1.26	
-0.199621	0.0945722	0.0242557	6.12	1.87003	1.26	
0.0115894	0.155983	0.0721414	6	1.77647	1.26	
0.250522	0.242489	0.0694528	5.88	1.68612	1.26	
0.476684	0.268338	0.0732156	5.76	1.60029	1.26	
0.722408	0.313865	0.0483908	5.64	1.5202	1.26	
