0	8.47115
1	8.40821
2	8.34578
3	8.28389
4	8.22257
5	8.16176
6	8.10157
7	8.04196
8	7.98296
9	7.92456
10	7.86678
11	7.80965
12	7.7531
13	7.69714
14	7.64185
15	7.58715
16	7.53301
17	7.4795
18	7.42657
19	7.37417
20	7.32232
21	7.27097
22	7.22013
23	7.16975
24	7.11986
25	7.0704
26	7.02135
27	6.97269
28	6.9244
29	6.87642
30	6.82885
31	6.78154
32	6.73451
33	6.68772
34	6.6412
35	6.59491
36	6.54881
37	6.50287
38	6.45714
39	6.41152
40	6.36606
41	6.32071
42	6.27544
43	6.23026
44	6.18513
45	6.14008
46	6.09505
47	6.05004
48	6.00505
49	5.96004
50	5.91502
51	5.86996
52	5.82487
53	5.77971
54	5.73448
55	5.68916
56	5.64376
57	5.59823
58	5.55261
59	5.50686
60	5.46094
61	5.41488
62	5.36866
63	5.32225
64	5.27566
65	5.22885
66	5.18184
67	5.13459
68	5.08712
69	5.0394
70	4.99145
71	4.94323
72	4.89476
73	4.84602
74	4.79704
75	4.74778
76	4.69827
77	4.64851
78	4.5985
79	4.54825
80	4.4978
81	4.44713
82	4.39625
83	4.34521
84	4.29401
85	4.24268
86	4.19124
87	4.1397
88	4.08812
89	4.03649
90	3.9849
91	3.93332
92	3.88179
93	3.83039
94	3.77911
95	3.72798
96	3.67706
97	3.62633
98	3.57585
99	3.52564
100	3.47569
101	3.42608
102	3.37679
103	3.32786
104	3.27934
105	3.2312
106	3.18353
107	3.13632
108	3.08959
109	3.04339
110	2.99773
111	2.95265
112	2.90816
113	2.8643
114	2.82109
115	2.77856
116	2.73674
117	2.69567
118	2.65533
119	2.6158
120	2.57706
121	2.53917
122	2.50214
123	2.46599
124	2.43074
125	2.39642
126	2.36305
127	2.33064
128	2.29919
129	2.26874
130	2.23929
131	2.21084
132	2.18342
133	2.157
134	2.13159
135	2.1072
136	2.08381
137	2.06142
138	2.04001
139	2.01957
140	2.00007
141	1.98148
142	1.96379
143	1.94697
144	1.93097
145	1.91579
146	1.90136
147	1.88767
148	1.87465
149	1.8623
150	1.85055
151	1.83937
152	1.82873
153	1.81859
154	1.8089
155	1.79963
156	1.79074
157	1.78221
158	1.77399
159	1.76607
160	1.7584
161	1.75097
162	1.74375
163	1.73671
164	1.72984
165	1.72311
166	1.71651
167	1.71002
168	1.70362
169	1.6973
170	1.69106
171	1.68488
172	1.67876
173	1.67266
174	1.66661
175	1.66059
176	1.65459
177	1.64862
178	1.64267
179	1.63672
180	1.6308
181	1.62488
182	1.61896
183	1.61305
184	1.60715
185	1.60125
186	1.59536
187	1.58947
188	1.58359
189	1.57771
190	1.57184
191	1.56597
192	1.56011
193	1.55426
194	1.54841
195	1.54257
196	1.53674
197	1.53092
198	1.52511
199	1.5193
200	1.51351
201	1.50773
202	1.50195
203	1.4962
204	1.49044
205	1.48471
206	1.47899
207	1.47328
208	1.46758
209	1.4619
210	1.45623
211	1.45057
212	1.44494
213	1.43931
214	1.43371
215	1.42811
216	1.42254
217	1.41697
218	1.41142
219	1.4059
220	1.40038
221	1.39488
222	1.38941
223	1.38394
224	1.3785
225	1.37307
226	1.36766
227	1.36227
228	1.3569
229	1.35155
230	1.34621
231	1.3409
232	1.3356
233	1.33032
234	1.32506
235	1.31983
236	1.31461
237	1.30941
238	1.30424
239	1.29908
240	1.29395
241	1.28883
242	1.28374
243	1.27867
244	1.27362
245	1.2686
246	1.26359
247	1.25861
248	1.25365
249	1.24871
250	1.24381
251	1.23891
252	1.23405
253	1.22921
254	1.22439
255	1.2196
256	1.21483
257	1.21009
258	1.20537
259	1.20067
260	1.196
261	1.19136
262	1.18674
263	1.18215
264	1.17758
265	1.17304
266	1.16853
267	1.16404
268	1.15957
269	1.15514
270	1.15073
271	1.14635
272	1.14199
273	1.13766
274	1.13336
275	1.12909
276	1.12484
277	1.12062
278	1.11643
279	1.11226
280	1.10813
281	1.10402
282	1.09993
283	1.09588
284	1.09186
285	1.08786
286	1.08389
287	1.07995
288	1.07603
289	1.07215
290	1.06829
291	1.06446
292	1.06066
293	1.05689
294	1.05314
295	1.04943
296	1.04574
297	1.04208
298	1.03845
299	1.03485
300	1.03128
301	1.02773
302	1.02421
303	1.02072
304	1.01726
305	1.01382
306	1.01041
307	1.00704
308	1.00368
309	1.00036
310	0.997063
311	0.993794
312	0.99055
313	0.987335
314	0.984148
315	0.980989
316	0.977853
317	0.974746
318	0.971664
319	0.968613
320	0.965585
321	0.962582
322	0.959605
323	0.956656
324	0.953737
325	0.950835
326	0.947963
327	0.945112
328	0.942294
329	0.939497
330	0.936724
331	0.933975
332	0.931253
333	0.928552
334	0.925876
335	0.923228
336	0.9206
337	0.917994
338	0.915415
339	0.912858
340	0.910322
341	0.90781
342	0.905324
343	0.902856
344	0.900413
345	0.897992
346	0.895589
347	0.89321
348	0.890852
349	0.888518
350	0.886199
351	0.883905
352	0.881629
353	0.879378
354	0.877144
355	0.87493
356	0.872735
357	0.870562
358	0.868408
359	0.866269
360	0.864152
361	0.86205
362	0.859972
363	0.85791
364	0.855866
365	0.853838
366	0.851828
367	0.849834
368	0.84786
369	0.845903
370	0.843963
371	0.842037
372	0.840128
