0.197574	11.8752	2.45275	1.54224	12	2.6	1.5	
0.326454	11.8327	2.62347	1.28709	11.94	2.59261	1.59386	
0.333598	11.7705	2.50118	1.37805	11.88	2.57063	1.68541	
0.146861	11.7238	2.43385	1.72591	11.82	2.5346	1.77239	
0.173814	11.7028	2.33674	1.92217	11.76	2.48541	1.85267	
0.150558	11.6792	2.41386	1.77551	11.7	2.42426	1.92426	
0.184496	11.7088	2.52298	1.96815	11.64	2.35267	1.98541	
0.133436	11.5222	2.23498	1.92029	11.58	2.27239	2.0346	
0.145448	11.6033	2.29688	2.11291	11.52	2.18541	2.07063	
0.141491	11.3938	2.11851	1.97	11.46	2.09386	2.09261	
0.264088	11.3542	1.75053	2.17355	11.4	2	2.1	
0.108227	11.3724	1.82906	2.16131	11.34	1.90614	2.09261	
0.178753	11.222	1.6564	2.0109	11.28	1.81459	2.07063	
0.109929	11.2451	1.70991	2.14016	11.22	1.72761	2.0346	
0.0689326	11.141	1.60526	2.0366	11.16	1.64733	1.98541	
0.123307	11.0321	1.47327	1.93412	11.1	1.57574	1.92426	
0.0451055	11.0322	1.48079	1.82384	11.04	1.51459	1.85267	
0.0568231	11.0329	1.44748	1.7829	10.98	1.4654	1.77239	
0.113743	10.9531	1.35066	1.61029	10.92	1.42937	1.68541	
0.121773	10.8874	1.29972	1.54397	10.86	1.40739	1.59386	
0.396552	10.9936	1.61894	1.768	10.8	1.4	1.5	
0.240891	10.8084	1.40089	1.63703	10.74	1.40739	1.40614	
0.167818	10.6338	1.38878	1.15845	10.68	1.42937	1.31459	
0.0994002	10.6646	1.55311	1.24167	10.62	1.4654	1.22761	
0.109848	10.6054	1.46762	1.23565	10.56	1.51459	1.14733	
0.234647	10.4897	1.40617	1.2376	10.5	1.57574	1.07574	
0.104866	10.44	1.67411	0.913201	10.44	1.64733	1.01459	
0.0351575	10.3804	1.75784	0.947448	10.38	1.72761	0.965396	
0.165694	10.3408	1.95749	1.01061	10.32	1.81459	0.929366	
0.283075	10.3102	2.18045	0.858718	10.26	1.90614	0.907387	
0.158694	10.1929	1.90281	1.02525	10.2	2	0.9	
0.22638	10.082	2.05599	0.691869	10.14	2.09386	0.907387	
0.157972	10.0929	2.33944	0.961984	10.08	2.18541	0.929366	
0.126793	10.0463	2.3449	1.06602	10.02	2.27239	0.965396	
0.199694	9.98234	2.44532	1.19008	9.96	2.35267	1.01459	
0.114474	9.93166	2.45222	1.18214	9.9	2.42426	1.07574	
0.0592869	9.84328	2.53326	1.11248	9.84	2.48541	1.14733	
0.12641	9.76466	2.45886	1.32765	9.78	2.5346	1.22761	
0.217464	9.7227	2.64589	1.5186	9.72	2.57063	1.31459	
0.317394	9.74633	2.83567	1.5911	9.66	2.59261	1.40614	
0.260081	9.53192	2.64107	1.25237	9.6	2.6	1.5	
0.133546	9.56598	2.63347	1.71832	9.54	2.59261	1.59386	
0.290279	9.41475	2.70158	1.4347	9.48	2.57063	1.68541	
0.278658	9.48102	2.61015	2.03358	9.42	2.5346	1.77239	
0.0886047	9.38663	2.49781	1.76908	9.36	2.48541	1.85267	
0.354376	9.38285	2.40426	2.26823	9.3	2.42426	1.92426	
0.196336	9.25766	2.50502	1.86283	9.24	2.35267	1.98541	
0.0935499	9.19297	2.33039	2.10684	9.18	2.27239	2.0346	
0.117466	9.14939	2.13364	2.1719	9.12	2.18541	2.07063	
0.159222	9.11802	2.19913	2.19703	9.06	2.09386	2.09261	
0.312786	9.04352	2.3092	2.08166	9	2	2.1	
0.167061	8.90974	1.9243	1.92932	8.94	1.90614	2.09261	
0.261479	8.81886	1.56331	2.03204	8.88	1.81459	2.07063	
0.249793	8.86609	1.75006	2.27907	8.82	1.72761	2.0346	
0.159996	8.74155	1.53729	1.87074	8.76	1.64733	1.98541	
0.217969	8.73164	1.4873	2.12095	8.7	1.57574	1.92426	
0.189387	8.62848	1.37852	1.72145	8.64	1.51459	1.85267	
0.083519	8.57381	1.49128	1.69322	8.58	1.4654	1.77239	
0.346867	8.472	1.21288	1.41868	8.52	1.42937	1.68541	
0.0727449	8.47186	1.41013	1.66558	8.46	1.40739	1.59386	
0.325744	8.42665	1.44212	1.82191	8.4	1.4	1.5	
0.0819678	8.36725	1.41751	1.3295	8.34	1.40739	1.40614	
0.207829	8.27903	1.60549	1.20425	8.28	1.42937	1.31459	
0.20767	8.26127	1.66856	1.23978	8.22	1.4654	1.22761	
0.0770628	8.12925	1.45707	1.10628	8.16	1.51459	1.14733	
0.226134	8.15284	1.67975	1.26946	8.1	1.57574	1.07574	
0.288113	8.08013	1.74404	1.283	8.04	1.64733	1.01459	
0.133993	7.96168	1.66289	0.849509	7.98	1.72761	0.965396	
0.179291	7.86471	1.819	0.758871	7.92	1.81459	0.929366	
0.069174	7.87068	1.97097	0.929036	7.86	1.90614	0.907387	
0.070854	7.80105	1.99291	0.970491	7.8	2	0.9	
0.154819	7.74628	2.24098	0.955203	7.74	2.09386	0.907387	
0.135183	7.68679	2.13801	0.802947	7.68	2.18541	0.929366	
0.0405838	7.63234	2.2995	0.937829	7.62	2.27239	0.965396	
0.108562	7.58247	2.45887	1.016	7.56	2.35267	1.01459	
0.15266	7.45784	2.29941	0.998667	7.5	2.42426	1.07574	
0.205838	7.44581	2.31433	1.03302	7.44	2.48541	1.14733	
0.0643821	7.3616	2.58202	1.26708	7.38	2.5346	1.22761	
0.201407	7.32985	2.70372	1.46544	7.32	2.57063	1.31459	
0.0811522	7.29262	2.65394	1.36418	7.26	2.59261	1.40614	
0.255443	7.21164	2.61472	1.75475	7.2	2.6	1.5	
