0	8.49775
1	8.46844
2	8.43922
3	8.41007
4	8.38097
5	8.35203
6	8.32316
7	8.29432
8	8.26564
9	8.23702
10	8.20851
11	8.18011
12	8.15178
13	8.12354
14	8.09546
15	8.06748
16	8.03955
17	8.01178
18	7.98409
19	7.95655
20	7.92906
21	7.90177
22	7.87455
23	7.84746
24	7.82046
25	7.79359
26	7.76684
27	7.7402
28	7.7137
29	7.68729
30	7.661
31	7.6348
32	7.60876
33	7.58283
34	7.55701
35	7.5313
36	7.50572
37	7.48027
38	7.45491
39	7.42969
40	7.40454
41	7.37954
42	7.35466
43	7.32987
44	7.3052
45	7.28066
46	7.25623
47	7.2319
48	7.20768
49	7.18357
50	7.15956
51	7.13566
52	7.11188
53	7.08819
54	7.06462
55	7.04115
56	7.01779
57	6.99452
58	6.97136
59	6.94833
60	6.92535
61	6.9025
62	6.87975
63	6.8571
64	6.83454
65	6.8121
66	6.78974
67	6.7675
68	6.74531
69	6.72328
70	6.70134
71	6.67946
72	6.65768
73	6.63604
74	6.61444
75	6.59301
76	6.57161
77	6.55032
78	6.52914
79	6.50807
80	6.48704
81	6.46615
82	6.44534
83	6.42463
84	6.404
85	6.38347
86	6.36301
87	6.34267
88	6.3224
89	6.30223
90	6.28211
91	6.26213
92	6.24221
93	6.22238
94	6.20264
95	6.18298
96	6.16338
97	6.14388
98	6.12446
99	6.10512
100	6.08587
101	6.06667
102	6.04755
103	6.02851
104	6.00954
105	5.99063
106	5.97183
107	5.95304
108	5.93434
109	5.9157
110	5.89715
111	5.87864
112	5.86018
113	5.84179
114	5.82344
115	5.80518
116	5.78695
117	5.76876
118	5.75063
119	5.73257
120	5.71452
121	5.69652
122	5.67857
123	5.66065
124	5.6428
125	5.62497
126	5.60716
127	5.5894
128	5.57169
129	5.55397
130	5.53628
131	5.51866
132	5.50103
133	5.48344
134	5.46587
135	5.44829
136	5.43077
137	5.41324
138	5.39573
139	5.37823
140	5.36076
141	5.34328
142	5.32584
143	5.30836
144	5.29091
145	5.27348
146	5.25603
147	5.2386
148	5.22115
149	5.2037
150	5.18626
151	5.1688
152	5.15135
153	5.13389
154	5.11643
155	5.09894
156	5.08146
157	5.06396
158	5.04645
159	5.02893
160	5.01139
161	4.99383
162	4.97627
163	4.95869
164	4.94109
165	4.92348
166	4.90584
167	4.88817
168	4.87051
169	4.85279
170	4.8351
171	4.81735
172	4.7996
173	4.78178
174	4.76399
175	4.74615
176	4.7283
177	4.7104
178	4.69252
179	4.67458
180	4.65664
181	4.63867
182	4.62066
183	4.60265
184	4.58459
185	4.56653
186	4.54844
187	4.53033
188	4.51218
189	4.49403
190	4.47586
191	4.45765
192	4.43943
193	4.42119
194	4.40294
195	4.38467
196	4.36639
197	4.34808
198	4.32975
199	4.31141
200	4.29309
201	4.27471
202	4.25635
203	4.23797
204	4.21958
205	4.20119
206	4.1828
207	4.16439
208	4.14599
209	4.12758
210	4.10916
211	4.09077
212	4.07235
213	4.05395
214	4.03556
215	4.01716
216	3.99878
217	3.98041
218	3.96204
219	3.94366
220	3.92533
221	3.90701
222	3.88868
223	3.8704
224	3.8521
