0.0568554	0.0336407	1.51896	0.789254	0.0344249	1.51079	0.732994	
0.0648803	6.52615	1.11362	0.289742	6.52901	1.11173	0.224952	
0.0258592	5.74193	0.688252	2.37019	5.74273	0.679098	2.34602	
0.0293912	8.70493	2.29816	0.398546	8.70034	2.27827	0.419691	
0.03213	1.9775	0.341617	2.67839	1.96368	0.341075	2.70739	
0.0686815	9.98326	0.270346	2.42746	9.96857	0.281014	2.36122	
0.054163	9.97689	3.98791	0.249098	9.95502	3.94848	0.219092	
0.0129732	5.8411	2.87814	1.57276	5.83941	2.8663	1.57778	
0.0145303	1.11781	1.19781	1.02337	1.11588	1.21024	1.03064	
0.024891	5.12013	0.320431	1.62637	5.10843	0.312998	1.6057	
0.0602264	9.78185	0.302274	0.0530458	9.82977	0.317026	0.0196844	
0.0293956	5.07719	3.24571	0.0495758	5.07144	3.21824	0.0408338	
0.0714722	10.6003	3.23538	1.58055	10.6241	3.22642	1.64736	
0.0325924	3.65582	2.68202	0.946538	3.65123	2.71358	0.939817	
0.024966	2.97381	2.75938	0.875678	2.96347	2.77731	0.861721	
0.0465215	5.49816	1.84086	2.83625	5.50359	1.82794	2.79189	
0.00766674	3.47541	0.499301	2.13711	3.47801	0.495254	2.13114	
0.00270139	1.69211	2.40247	1.57104	1.69268	2.40095	1.5732	
0.0891532	9.85261	0.860239	0.73448	9.8609	0.865627	0.823084	
0.0269643	9.25189	1.21383	2.95662	9.23539	1.21354	2.97794	
0.00679325	4.53006	2.07688	2.40257	4.53273	2.08246	2.39976	
0.0199462	5.22162	0.311131	1.16408	5.20914	0.321299	1.17585	
0.0242023	4.98676	1.32582	1.10158	4.98428	1.31523	1.1232	
0.027302	1.71921	2.4738	0.728526	1.71575	2.4582	0.750664	
0.0225647	0.94226	2.90143	1.04951	0.938994	2.88839	1.06763	
0.0119555	0.248715	3.31181	2.19934	0.249397	3.32298	2.19514	
0.0205434	1.67471	2.94921	1.03582	1.66704	2.93576	1.04932	
0.0688875	10.5042	1.03748	0.804766	10.4956	1.07266	0.863369	
0.0123491	1.38697	2.57044	1.52211	1.38835	2.56258	1.53154	
0.0243981	4.70949	3.90304	2.95274	4.71841	3.91174	2.97372	
0.0367109	0.286561	3.81353	2.45844	0.273568	3.84399	2.47429	
0.0639684	10.2283	1.76258	2.44779	10.2535	1.80193	2.4915	
0.0217095	4.53193	3.57742	2.36098	4.5276	3.58287	2.38154	
0.0264557	8.62756	2.49794	2.90705	8.61574	2.51546	2.89114	
0.0501661	6.9748	1.14279	2.3516	6.9736	1.17154	2.3105	
0.146812	11.8797	0.0399185	1.35431	11.9733	0.00292978	1.24744	
0.0250266	2.92475	1.60907	2.25055	2.936	1.62261	2.23276	
0.0635374	11.6609	0.872587	0.287536	11.6158	0.881619	0.243721	
0.0155137	0.49117	1.37249	0.743642	0.506485	1.37431	0.741966	
0.0330625	8.13296	3.22694	0.888004	8.14075	3.21738	0.857326	
0.0324425	11.0044	3.34991	2.55857	11.0291	3.33274	2.5707	
0.0157906	0.852902	1.21652	2.09015	0.854762	1.23136	2.08509	
0.0636047	6.32037	1.24509	0.521305	6.32099	1.26725	0.58092	
0.0222424	3.83956	0.544962	0.456927	3.8424	0.56386	0.468307	
0.00533749	3.26913	0.664497	2.70469	3.2645	0.662374	2.70309	
0.0113337	5.80093	3.79565	0.733568	5.80755	3.79736	0.742607	
0.0374115	11.4424	1.87958	1.57195	11.4466	1.91205	1.59004	
0.0160928	9.6319	1.59199	0.0636554	9.63457	1.57817	0.0558489	
0.0186629	3.02698	0.859875	0.421377	3.03342	0.843898	0.414197	
0.0228675	1.11653	1.35175	2.24713	1.11954	1.36906	2.23249	
0.111759	11.477	3.41172	1.20221	11.4891	3.48119	1.11551	
0.0446942	10.0336	0.0905311	1.88359	10.0634	0.119999	1.89904	
0.0303458	4.59561	1.15696	1.4416	4.60158	1.16654	1.41343	
0.0916586	10.2754	3.48343	1.37855	10.2813	3.47118	1.28791	
0.0274744	7.12032	3.21586	1.90119	7.11716	3.22275	1.87478	
0.0260139	11.7174	0.998672	2.60514	11.707	0.978057	2.59313	
0.0209497	4.47589	3.65768	0.190574	4.48219	3.66466	0.17185	
0.0150889	0.994066	0.796874	0.218252	1.00821	0.799585	0.222755	
0.0236607	1.39688	0.637931	2.24592	1.41508	0.652486	2.24183	
0.0445134	4.61529	0.757715	1.54247	4.61696	0.794092	1.56807	
0.0186335	4.6199	2.84874	1.25976	4.6133	2.84445	1.24287	
0.0524981	9.22055	2.5393	2.39954	9.21195	2.54024	2.34776	
0.0347165	7.47024	0.0806101	2.84545	7.47716	0.0979034	2.87475	
0.0331631	1.03685	0.901345	2.59198	1.03201	0.932524	2.58177	
0.104064	11.7674	1.60698	1.7416	11.7147	1.57561	1.65752	
0.078003	10.4211	1.21535	2.08152	10.4256	1.19572	2.15687	
0.0312909	9.60461	2.71157	2.05511	9.62029	2.71712	2.0286	
0.0596708	9.26512	3.94532	1.10754	9.24052	3.92065	1.15598	
0.0126154	3.20346	0.277921	0.499722	3.19858	0.271126	0.49028	
0.0247916	11.5564	1.54489	1.98803	11.5734	1.5446	2.00607	
0.0707856	7.58715	2.15419	1.33463	7.58922	2.12104	1.39714	
0.0516205	10.4349	3.05854	0.456136	10.4681	3.08298	0.425092	
0.0129836	4.01132	2.47095	1.18217	4.01343	2.48177	1.18903	
0.0187636	1.95439	0.345516	2.49747	1.94171	0.359264	2.49901	
0.00470226	3.12324	3.72187	0.830563	3.12754	3.72179	0.828669	
0.0383939	0.621896	0.995432	0.370111	0.659932	0.998199	0.365673	
0.0203275	4.79012	2.00915	0.766797	4.78762	2.0285	0.761101	
0.0230948	8.25384	1.51328	2.32262	8.24696	1.50529	2.30207	
0.0491932	10.2851	1.91797	0.804141	10.2927	1.93207	0.757622	
0.0173041	9.04836	2.39232	2.86026	9.04276	2.399	2.87521	
0.0505933	9.6448	2.78329	0.366284	9.65545	2.80148	0.412275	
0.025923	0.65679	1.02558	2.61297	0.652242	1.04971	2.60466	
0.042359	8.88039	3.33619	2.65544	8.88565	3.34153	2.69713	
0.0781873	11.3762	1.112	1.72089	11.3265	1.14347	1.66942	
0.0437511	4.15277	0.311553	1.75312	4.13794	0.344859	1.72893	
0.027974	2.64144	2.99534	0.920187	2.63167	3.00217	0.945494	
0.0723249	6.38509	1.98231	2.70673	6.37593	1.9942	2.63598	
0.0221875	9.43373	2.89488	2.48447	9.43828	2.88217	2.46687	
0.0417454	11.4397	0.323626	2.01854	11.454	0.358409	2.0004	
0.0255057	7.5348	0.330228	2.64076	7.53648	0.312387	2.62261	
0.0181299	7.6874	2.90971	0.691777	7.69066	2.89389	0.683554	
0.0124836	3.64963	3.05497	0.434783	3.6483	3.04392	0.429121	
0.0139856	3.62531	3.23063	0.761658	3.63219	3.23643	0.772362	
0.0450657	6.73902	1.76449	1.36473	6.75277	1.75249	1.40593	
0.0647419	10.2178	3.82515	0.760683	10.2484	3.859	0.806604	
0.0599963	8.97676	1.793	2.27105	8.97427	1.76897	2.32597	
0.0266416	3.79753	1.76327	1.20503	3.80871	1.77154	1.22776	
0.0554762	8.34559	3.33131	2.81257	8.31727	3.30601	2.77212	
0.0657215	3.60645	3.82374	0.058557	3.60765	3.85546	0.00100711	
0.0289705	9.74501	3.41137	2.41684	9.72832	3.41063	2.39317	
0.0120743	2.07461	1.14874	0.498595	2.07392	1.14737	0.486618	
0.0377426	2.85826	0.718389	2.3983	2.87082	0.688986	2.37825	
0.054945	7.10562	3.88773	0.776837	7.11093	3.93152	0.744072	
0.0143923	4.08465	2.24075	2.34412	4.09326	2.23371	2.35325	
0.0351658	9.23594	0.359939	0.39203	9.25224	0.345592	0.419691	
0.0146272	7.81875	1.63852	1.98339	7.82104	1.63115	1.99582	
0.0289627	4.89164	0.876773	1.03932	4.89236	0.87698	1.06827	
0.0135424	8.5976	1.92146	2.55876	8.5945	1.93194	2.56676	
0.0530287	3.00305	0.125124	0.106705	2.98471	0.0911893	0.0703146	
0.0522693	2.58734	2.54543	2.6732	2.59249	2.53755	2.62178	
0.0240148	3.63247	3.71487	2.09425	3.62999	3.73693	2.1034	
0.0649076	6.33795	2.60291	0.846417	6.3448	2.592	0.7828	
0.0423098	6.509	0.477085	1.23931	6.49458	0.462416	1.27628	
0.0231155	5.84187	0.174425	2.97007	5.83648	0.15894	2.98636	
0.0222808	0.395568	1.31085	2.42156	0.413465	1.29923	2.42796	
0.0791486	8.91958	2.67237	0.403995	8.93838	2.7264	0.458693	
0.0180927	6.39654	1.28653	0.570599	6.4023	1.29032	0.587329	
0.0474225	11.4399	2.86885	0.181401	11.4785	2.89584	0.175695	
0.0204261	2.1273	2.68543	1.07547	2.10688	2.68563	1.07559	
0.0912777	11.8065	2.00316	2.04978	11.8696	2.00348	2.11576	
0.0614063	9.98374	0.447452	2.12749	9.97406	0.47084	2.07154	
