18000	3	3
6.58806	1.43428	-1.08766	2.3	0.5	2.5	
1.09946	-1.17807	-0.473105	5.3	3.9	2.5	
7.25833	0.975552	-0.980728	1.9	1.1	2.3	
-7.8024	0.361569	0.0827737	10.1	1.1	0.9	
0.53623	-0.433998	0.145282	5.7	2.7	0.9	
-3.9737	-0.629476	0.267237	8.3	3.3	0.3	
0.60256	0.462375	0.390944	5.7	1.3	0.3	
-2.10912	0.863263	-0.16083	7.1	0.3	1.7	
5.63166	0.110628	-0.173161	2.9	1.9	1.5	
-6.30068	-0.506664	-0.0951172	9.9	3.3	1.7	
6.41536	-1.90663	0.547616	2.1	3.5	0.3	
-5.54872	-0.539329	0.0478344	9.3	3.3	1.1	
7.10576	-2.0352	-0.388208	1.3	3.7	1.9	
-5.36465	0.674624	0.316245	8.7	0.5	0.1	
-2.36961	-0.366926	0.302122	7.3	2.7	0.3	
-4.72881	0.137449	0.101073	8.5	1.7	0.9	
-4.35285	0.0538876	0.275426	8.3	1.9	0.3	
-1.54898	-0.601065	-0.149336	6.9	3.1	1.7	
6.74332	-2.49558	0.398817	1.7	3.9	0.5	
-1.58927	-0.145369	-0.296502	6.9	2.3	2.1	
5.93498	-1.54935	0.639456	2.5	3.3	0.1	
-3.125	-0.590815	-0.311336	7.9	3.3	2.3	
1.18976	-1.27407	0.287613	5.3	3.9	0.5	
5.32912	-0.697835	-0.280268	2.9	2.7	1.7	
-0.586634	1.11734	0.360049	6.3	0.1	0.3	
0.572218	0.331208	0.465479	5.7	1.5	0.1	
2.56192	-0.357445	-0.650261	4.5	2.5	2.7	
5.35921	1.18338	-0.603894	3.1	0.7	2.1	
7.39654	-1.21562	-0.19155	1.5	2.9	1.5	
10.213	1.50915	0.223851	0.3	1.1	1.1	
1.37288	0.616434	0.154705	5.3	1.1	0.9	
2.05473	0.0759129	-0.129359	4.9	1.9	1.5	
3.43967	-0.626522	0.469987	4.1	2.7	0.3	
9.17931	-0.162559	-0.255894	0.5	2.1	1.5	
8.98911	-2.39476	0.376474	0.1	3.3	0.7	
3.40495	0.239397	-0.55889	4.1	1.7	2.3	
6.36093	1.20626	0.118905	2.7	0.9	1.1	
-6.67881	-0.114397	-0.365421	10.1	2.3	2.7	
8.67588	-1.90436	0.269814	0.5	3.1	0.9	
-4.48437	-0.130053	-0.459611	8.7	2.3	2.9	
7.43084	1.52149	-1.45248	1.7	0.5	2.7	
9.42584	1.66737	-1.31876	0.5	0.7	2.1	
2.07792	0.227261	-0.0160853	4.9	1.7	1.3	
-5.65147	0.122731	-0.132972	9.1	1.7	1.7	
7.80921	-0.156015	0.903834	1.7	2.1	0.1	
-4.75732	0.482947	-0.0762906	8.5	0.9	1.5	
-7.13538	0.560462	-0.343073	10.1	0.5	2.7	
4.18343	-1.15589	-0.205888	3.5	3.3	1.7	
-2.44621	0.656622	-0.293259	7.3	0.7	2.1	
5.19425	-1.15101	-0.770436	2.7	3.3	2.7	
3.31073	-0.404759	-0.419223	4.1	2.5	2.1	
-2.99945	-0.791804	-0.363905	7.9	3.7	2.5	
-0.874833	-0.404386	-0.155131	6.5	2.7	1.7	
2.13911	0.375239	0.251329	4.9	1.5	0.7	
-0.173815	-1.00736	-0.140464	6.1	3.7	1.7	
2.50421	-1.4578	0.390428	4.5	3.9	0.3	
-4.58149	-0.494176	-0.0719875	8.7	3.1	1.5	
9.14412	-0.194392	0.338737	0.7	2.1	0.9	
-0.53574	-0.402488	-0.256648	6.3	2.7	1.9	
-6.72091	-0.648457	-0.346301	10.7	3.9	2.9	
-4.48496	0.512422	0.11244	8.3	0.9	0.9	
5.26815	0.996455	-0.746292	3.1	0.9	2.3	
-0.817912	-1.0679	-0.142757	6.5	3.9	1.7	
7.50733	-1.59305	-0.572455	1.1	3.3	2.1	
7.24774	1.56912	0.491693	2.3	0.7	0.7	
-0.855286	-0.743427	-0.168275	6.5	3.3	1.7	
3.34307	-0.578637	-0.138512	4.1	2.7	1.5	
8.07166	0.728064	0.533202	1.7	1.5	0.7	
-2.84138	0.257295	-0.0142236	7.5	1.5	1.3	
-3.68519	-0.236517	-0.164922	8.1	2.5	1.9	
-7.48767	-0.607954	-0.0472471	10.9	3.7	1.5	
-8.80087	0.181048	-0.028534	10.9	1.5	1.3	
-4.43227	0.328002	0.106511	8.3	1.3	0.9	
-4.07904	0.745709	-0.482071	8.3	0.3	2.9	
7.29082	-0.412998	0.262538	1.9	2.3	0.9	
-5.88155	-0.66486	-0.0688602	9.7	3.7	1.5	
6.92184	1.73405	0.640011	2.5	0.5	0.5	
-5.22933	0.401291	0.114387	8.7	1.1	0.9	
2.59047	1.40098	0.37375	4.7	0.1	0.5	
-4.01617	-0.752278	-0.179325	8.5	3.7	1.9	
-10.2056	0.681328	0.260968	11.1	0.1	0.1	
8.82896	1.80886	-0.0745766	1.3	0.7	1.3	
-8.53062	-0.364078	-0.170765	11.7	3.1	2.1	
-3.88881	-0.137184	-0.420606	8.3	2.3	2.7	
4.96488	-0.310559	0.651232	3.3	2.3	0.1	
3.67578	-0.240176	-0.435862	3.9	2.3	2.1	
-8.09904	-0.555527	-0.328058	11.9	3.7	2.9	
2.46332	0.796295	-0.225211	4.7	0.9	1.7	
-10.8212	0.554141	0.0161906	11.9	0.3	1.1	
-5.48536	-0.611477	0.191246	9.3	3.5	0.5	
7.3174	-0.429443	0.411702	1.9	2.3	0.7	
-3.00037	-0.0595895	-0.326389	7.7	2.1	2.3	
4.82984	0.472824	0.467313	3.5	1.5	0.5	
-3.93875	-0.0561694	0.350118	8.1	2.1	0.1	
-7.21377	-0.347599	0.0247932	10.3	2.9	1.1	
2.58839	1.26805	0.281912	4.7	0.3	0.7	
3.27339	-0.231107	-0.623059	4.1	2.3	2.5	
5.1556	-1.31381	-0.138925	2.9	3.3	1.5	
4.94796	-0.310438	0.322402	3.3	2.3	0.7	
-6.17912	-0.204643	0.0450012	9.5	2.5	1.1	
-1.8412	-0.559971	-0.410111	7.1	3.1	2.5	
-3.10211	0.332316	-0.307257	7.7	1.3	2.3	
-4.16486	0.793034	0.246149	8.1	0.3	0.5	
-1.15364	-0.48182	-0.495476	6.7	2.9	2.7	
-1.3377	0.275977	0.207251	6.7	1.5	0.7	
9.6455	-0.990707	0.797352	0.1	2.5	0.3	
